IMG Taxon id,GOLD biome1,GOLD biome2,High quality reads sampled (up to 500K),Mapped to GEM catalogue,Mapped to NCBI RefSeq,Mapped to either,Nonpareil kmer diversity
3300025670,Aquatic,Marine,472630,65642,10523,68695,17.93133621
3300023240,Aquatic,Non-marine Saline and Alkaline,477839,78027,4154,79404,17.91802422
3300027325,Host-associated,Algae,455567,182093,2213,183782,17.91741454
3300026991,Engineered,Lab enrichment,202507,121804,16794,130016,17.9152906
3300025125,Aquatic,Marine,460319,190075,186955,195459,17.90961525
3300012273,Host-associated,Annelida,444427,18706,328,18824,17.90830538
3300021485,Aquatic,Marine,474824,348256,249049,377970,17.90550811
3300010295,Host-associated,Annelida,475487,30987,573,31214,17.90532808
3300027361,Host-associated,Plants,436676,149267,194914,222370,17.90374846
3300017473,Aquatic,Freshwater,461410,70437,4117,72155,17.90229685
3300025409,Aquatic,Freshwater,459183,208375,151,208415,17.90030219
3300022833,Aquatic,Non-marine Saline and Alkaline,473517,112755,68615,129710,17.89736923
3300010428,Engineered,Bioreactor,439346,342310,145004,352468,17.89264096
3300017400,Aquatic,Thermal springs,461620,283598,4329,285473,17.89250513
3300012131,Host-associated,Fungi,483806,35600,27971,43889,17.88919893
3300026105,Aquatic,Non-marine Saline and Alkaline,465310,78261,4359,82002,17.88825051
3300007843,Host-associated,Human,72731,29849,59714,60797,17.88472034
3300027111,Host-associated,Plants,461032,236868,402222,404933,17.88309886
3300025245,Host-associated,Plants,445961,312069,112514,336334,17.88307761
3300010378,Host-associated,Annelida,477217,29411,204,29514,17.88052347
3300025274,Aquatic,Marine,439814,212072,186923,217514,17.87738922
3300023235,Aquatic,Non-marine Saline and Alkaline,479834,183377,3005,183658,17.87688415
3300014144,Engineered,Modeled,474518,6766,588,7160,17.87473929
3300025019,Aquatic,Marine,486115,12081,12435,14614,17.87082697
3300011886,Engineered,Built environment,807028,728370,713739,764670,17.86482736
3300012819,Host-associated,Insecta,453927,383070,103297,405240,17.86183042
3300012837,Host-associated,Insecta,458485,387616,93530,411247,17.85798741
3300027704,Aquatic,Marine,475117,51070,14241,55460,17.85274839
3300012820,Host-associated,Insecta,457787,315688,139308,391644,17.85229051
3300008750,Host-associated,Human,636569,545043,556039,578995,17.84504579
3300020171,Aquatic,Freshwater,467596,157038,1546,157544,17.83996482
3300012857,Host-associated,Insecta,454599,228889,105424,256342,17.83974816
3300008593,Host-associated,Human,72460,48332,50509,64522,17.83732884
3300010269,Engineered,Bioreactor,451251,327065,87257,335699,17.83444885
3300010298,Host-associated,Annelida,478394,51063,651,51357,17.8344433
3300012853,Terrestrial,Soil,456878,315766,195887,361090,17.82238297
3300020144,Host-associated,Arthropoda,462231,325073,23313,335393,17.82152395
3300010292,Host-associated,Annelida,481815,54826,403,54947,17.81701612
3300025062,Aquatic,Marine,479267,323927,174152,383046,17.81499468
3300012852,Host-associated,Insecta,456808,338498,232185,378611,17.81492075
3300022851,Aquatic,Non-marine Saline and Alkaline,482085,87073,2796,87964,17.81471385
3300012829,Host-associated,Insecta,457424,382822,103879,409812,17.81106054
3300005838,Aquatic,Marine,468695,325220,5390,327233,17.80914973
3300021487,Aquatic,Marine,477008,323660,206571,348667,17.80852925
3300012815,Host-associated,Insecta,458368,356576,246599,416265,17.806328
3300026964,Engineered,Lab enrichment,266572,120990,32835,148090,17.80421237
3300012158,Host-associated,Fungi,483505,304007,5431,305556,17.80321495
3300027739,Aquatic,Freshwater,464037,181964,150281,198740,17.79932864
3300026986,Engineered,Lab enrichment,238196,94854,95286,123193,17.78680757
3300026230,Air,Outdoor Air,383563,234662,214485,252574,17.78508232
3300027283,Terrestrial,Deep subsurface,397435,317986,48626,329715,17.78490083
3300027522,Aquatic,Marine,481489,189570,9551,193515,17.78379539
3300012832,Host-associated,Insecta,441043,364299,45783,379803,17.78095238
3300004264,Host-associated,Annelida,449987,23080,3910,25194,17.77860941
3300025520,Terrestrial,Deep subsurface,279406,68533,79118,134230,17.77784812
3300008149,Host-associated,Human,671801,564766,575479,599408,17.77688195
3300012068,Host-associated,Fungi,482092,27235,12122,33644,17.77457505
3300006913,Host-associated,Annelida,458511,1884,1219,2523,17.77241873
3300008607,Host-associated,Human,473776,380293,364511,404762,17.77142708
3300025775,Aquatic,Thermal springs,452255,316645,27041,337244,17.7706983
3300010377,Host-associated,Annelida,482611,54715,723,55067,17.76139207
3300025266,Aquatic,Marine,447207,183671,171842,204296,17.76133689
3300011396,Host-associated,Fungi,485911,18927,25066,34411,17.76020881
3300025609,Engineered,Wastewater,478061,302983,44457,310680,17.74526491
3300010278,Host-associated,Animal,466824,336128,196241,344430,17.74381818
3300025540,Engineered,Lab enrichment,349300,172481,97293,206068,17.73939085
3300007805,Host-associated,Human,819166,597756,598468,640952,17.73739741
3300012836,Host-associated,Birds,447867,202777,217760,229871,17.73535655
3300008482,Host-associated,Human,595565,465654,519365,533741,17.73282991
3300010265,Engineered,Bioreactor,457952,352560,152804,363358,17.73096908
3300025529,Engineered,Lab enrichment,298369,232878,158875,256310,17.72918145
3300021409,Aquatic,Marine,469078,132017,115442,155106,17.72613734
3300023294,Aquatic,Non-marine Saline and Alkaline,483033,95162,11019,98166,17.72273633
3300021597,Aquatic,Marine,477948,324927,215509,356606,17.72205827
3300012521,Engineered,Bioreactor,453255,322352,123866,333482,17.71941692
3300025516,Terrestrial,Deep subsurface,239185,141671,42134,147812,17.70998832
3300010287,Engineered,Bioreactor,455888,349330,147656,359208,17.70624701
3300026966,Engineered,Lab enrichment,322732,170095,12037,178135,17.70513923
3300012818,Host-associated,Insecta,435849,364058,189089,380743,17.70328329
3300012067,Host-associated,Fungi,482296,20177,17750,29447,17.70321855
3300008581,Host-associated,Human,393357,336406,326303,358863,17.70062457
3300012825,Host-associated,Insecta,456409,263098,272940,385430,17.69838465
3300025393,Engineered,Wastewater,482138,239979,58355,256248,17.69732798
3300025350,Aquatic,Thermal springs,420102,321882,50524,325350,17.69430671
3300019374,Host-associated,Mammals,457176,270529,279288,377425,17.69347446
3300025438,Aquatic,Non-marine Saline and Alkaline,423473,128388,11631,132408,17.69231035
3300012141,Host-associated,Fungi,480556,13346,3460,15674,17.69071146
3300024958,Aquatic,Freshwater,380587,291698,181692,301280,17.6880082
3300024961,Aquatic,Freshwater,401827,315472,134712,325882,17.68691688
3300027312,Host-associated,Plants,470700,309496,363235,370198,17.67946622
3300017398,Aquatic,Thermal springs,466192,285087,4356,287016,17.6751762
3300011393,Host-associated,Fungi,484797,38713,4501,42007,17.6746057
3300004632,Host-associated,Annelida,452158,2409,3143,4895,17.67446511
3300012863,Terrestrial,Soil,456626,315351,132069,366185,17.67342835
3300027363,Host-associated,Plants,449027,153311,141710,222592,17.663217
3300012822,Terrestrial,Soil,461056,384238,301919,402085,17.64966972
3300010282,Host-associated,Animal,465588,260739,169855,308942,17.64904243
3300012851,Terrestrial,Soil,435016,324459,101893,363622,17.64418382
3300027419,Engineered,Bioremediation,335749,27034,1767,27835,17.64329059
3300011884,Engineered,Built environment,881539,710253,651725,732316,17.64193405
3300012059,Host-associated,Fungi,485495,25830,4506,28623,17.63836621
3300025075,Aquatic,Freshwater,466613,70565,50576,79825,17.63357401
3300010270,Host-associated,Animal,464336,216416,159455,260624,17.62075781
3300010268,Engineered,Bioreactor,426352,327018,139246,337570,17.61764719
3300012813,Host-associated,Insecta,445610,378101,43405,390584,17.61566573
3300025519,Engineered,Lab enrichment,378371,185454,118345,221631,17.61558708
3300011830,Engineered,Built environment,859245,767266,710338,809806,17.61346833
3300025408,Engineered,Wastewater,480119,249057,62090,265712,17.61090837
3300012921,Terrestrial,Soil,437078,5326,15668,18287,17.60328974
3300012135,Host-associated,Fungi,484182,71632,89890,103856,17.60075584
3300026303,Engineered,Wastewater,380614,296563,55348,306342,17.60026587
3300007292,Host-associated,Human,819203,636615,638449,659415,17.59769769
3300012843,Terrestrial,Soil,437739,348541,101889,366449,17.59087826
3300023245,Aquatic,Non-marine Saline and Alkaline,483627,89689,5483,91527,17.5905104
3300024252,Aquatic,Marine,470956,337066,9573,339195,17.58575743
3300010290,Host-associated,Annelida,475591,40802,548,40958,17.5842499
3300012828,Host-associated,Insecta,458351,220594,326391,390540,17.58251081
3300027284,Terrestrial,Deep subsurface,419051,342649,62222,348716,17.57816385
3300012830,Terrestrial,Soil,436741,331960,253631,347475,17.57774602
3300026962,Engineered,Lab enrichment,250419,144787,69405,161670,17.57659233
3300026094,Aquatic,Non-marine Saline and Alkaline,456606,93574,5985,98440,17.57126343
3300024339,Aquatic,Marine,481478,315161,8403,317278,17.57055748
3300024256,Aquatic,Marine,480473,337055,10225,339124,17.56956328
3300013391,Aquatic,Freshwater,402979,215560,8492,221974,17.5648834
3300012834,Host-associated,Insecta,456357,369950,235005,399691,17.5565155
3300025040,Aquatic,Marine,487169,149426,212816,255499,17.55635253
3300012138,Host-associated,Fungi,486339,43220,9010,50325,17.55630334
3300026972,Engineered,Lab enrichment,248783,163855,115834,184834,17.55572543
3300010055,Aquatic,Marine,444674,295454,150372,331615,17.54090176
3300006258,Host-associated,Human,748624,605284,605829,641228,17.53932923
3300027021,Engineered,Lab enrichment,372193,320085,44608,322235,17.53207767
3300025043,Aquatic,Marine,482407,217763,144144,229786,17.5316504
3300025541,Engineered,Lab enrichment,413834,204595,270275,282751,17.52430589
3300026302,Engineered,Wastewater,479325,337056,201034,363787,17.52304625
3300025614,Aquatic,Marine,444387,324520,7089,325743,17.52018967
3300012886,Engineered,Bioreactor,439012,244903,63772,259699,17.51628221
3300010274,Engineered,Bioreactor,454760,293576,98957,302995,17.51221686
3300010280,Host-associated,Animal,463411,188152,240334,259326,17.51068902
3300019373,Host-associated,Mammals,466895,287631,271879,391095,17.50903462
3300017395,Aquatic,Thermal springs,457239,346240,39192,346707,17.50486799
3300026848,Engineered,Lab enrichment,345869,176778,118849,210020,17.49412314
3300027357,Host-associated,Plants,460218,48380,185753,213850,17.49299081
3300008513,Host-associated,Human,647622,533795,559227,586785,17.49052002
3300017389,Aquatic,Thermal springs,470995,165583,124590,225182,17.48858224
3300006000,Host-associated,Annelida,439739,311,200,450,17.48400019
3300022871,Aquatic,Non-marine Saline and Alkaline,483860,206169,2482,206196,17.47973853
3300025503,Aquatic,Thermal springs,357067,104711,63942,141575,17.47379467
3300025226,Host-associated,Plants,473041,441923,321501,450587,17.47340203
3300026985,Engineered,Lab enrichment,237122,136914,99691,156355,17.4709339
3300006912,Host-associated,Annelida,460995,19435,175,19515,17.46610305
3300025607,Aquatic,Marine,476219,276131,21018,289407,17.46599151
3300012835,Host-associated,Insecta,455329,352841,51804,371617,17.46063056
3300010263,Engineered,Bioreactor,444130,308266,103226,318126,17.45787183
3300012849,Host-associated,Insecta,449545,332777,240492,373846,17.45431695
3300025422,Aquatic,Marine,454642,349535,4804,350325,17.45390435
3300025673,Aquatic,Marine,478531,103002,6458,104463,17.44472469
3300021410,Aquatic,Marine,467715,87974,79261,105132,17.44229062
3300004626,Host-associated,Annelida,447502,24893,115,24929,17.43991594
3300025530,Engineered,Lab enrichment,324852,269724,80329,277985,17.43908104
3300012267,Aquatic,Non-marine Saline and Alkaline,483672,212857,15854,218533,17.43713174
3300022837,Aquatic,Non-marine Saline and Alkaline,481567,97540,16307,99814,17.43630136
3300024962,Aquatic,Freshwater,394732,308939,86125,315967,17.4220266
3300024969,Aquatic,Freshwater,394395,288526,173898,298515,17.42200662
3300012811,Terrestrial,Soil,458072,408570,202636,420124,17.42150965
3300025242,Host-associated,Plants,472593,437612,226654,454049,17.4205501
3300012817,Host-associated,Birds,427452,326514,339635,395431,17.41866391
3300012858,Host-associated,Insecta,436776,334842,84516,364313,17.41570525
3300025425,Aquatic,Non-marine Saline and Alkaline,442236,112149,12348,118043,17.40764901
3300011190,Host-associated,Annelida,451599,44674,684,44862,17.40144032
3300026228,Air,Outdoor Air,401582,275059,257404,299659,17.40056746
3300014689,Engineered,Built environment,902905,788489,785041,818539,17.40046349
3300025029,Aquatic,Marine,481793,187205,115944,232758,17.39925146
3300023229,Aquatic,Non-marine Saline and Alkaline,484573,109728,44333,113036,17.39173384
3300011955,Engineered,Built environment,836509,633577,633503,667516,17.38836716
3300025711,Host-associated,Plants,458645,256317,352685,358394,17.38738945
3300004628,Engineered,Bioreactor,459416,245318,78114,278969,17.37736109
3300026975,Engineered,Lab enrichment,404243,289003,4749,290267,17.37384372
3300012136,Host-associated,Fungi,482803,17722,17844,25400,17.36863767
3300004625,Host-associated,Plants,460428,315788,156182,327624,17.36608646
3300025064,Aquatic,Marine,444230,224244,133569,252890,17.36541223
3300012119,Host-associated,Fungi,484713,12718,3060,14471,17.36439531
3300005262,Host-associated,Plants,477586,357342,182560,369960,17.36406497
3300025523,Engineered,Lab enrichment,418713,200543,286613,299829,17.35845835
3300023227,Aquatic,Non-marine Saline and Alkaline,477209,324342,168265,325901,17.3519998
3300025237,Aquatic,Marine,452550,272348,265002,291048,17.35130716
3300017816,Engineered,Solid waste,271812,162158,4355,165171,17.34991714
3300025229,Host-associated,Plants,474416,431339,433594,455973,17.34670088
3300027690,Engineered,Lab enrichment,464499,258419,4543,260700,17.34669518
3300008455,Host-associated,Human,299763,202240,278137,284994,17.34590778
3300012126,Host-associated,Fungi,483125,26081,1529,27146,17.34370578
3300027033,Host-associated,Plants,461008,349,1389,1437,17.34341596
3300010273,Engineered,Bioreactor,384183,281009,124798,289512,17.33644378
3300012805,Host-associated,Insecta,458742,363890,265109,428771,17.33568336
3300010276,Engineered,Bioreactor,452072,300212,93445,310082,17.32720347
3300025639,Aquatic,Marine,473769,75977,5433,78491,17.32680232
3300012844,Terrestrial,Soil,438617,345342,125920,380847,17.3256483
3300022839,Aquatic,Non-marine Saline and Alkaline,481732,90562,15704,91613,17.32343405
3300006441,Host-associated,Human,84971,37101,57981,73378,17.32339122
3300007270,Host-associated,Human,112119,41670,61489,64632,17.32294468
3300012838,Terrestrial,Soil,460355,376300,89467,401923,17.32278345
3300012798,Host-associated,Insecta,457956,418116,280993,426788,17.31869538
3300019289,Aquatic,Thermal springs,438600,332630,41880,341740,17.31512896
3300027686,Aquatic,Marine,478948,86689,28104,94006,17.31334146
3300010271,Engineered,Bioreactor,436208,339283,180712,352040,17.31112194
3300010262,Host-associated,Animal,466493,360201,356837,393694,17.30884458
3300024243,Aquatic,Marine,463920,342007,8822,343665,17.304117
3300026229,Air,Outdoor Air,400257,291760,275449,309323,17.30323803
3300008733,Host-associated,Human,725401,682134,665486,692660,17.30071449
3300012802,Host-associated,Birds,458377,399875,330265,441594,17.29192118
3300012117,Host-associated,Fungi,482753,22308,11824,30158,17.29178877
3300002989,Terrestrial,Soil,437651,278288,9664,282406,17.28669484
3300012824,Host-associated,Insecta,439034,392044,83728,410853,17.28533579
3300027282,Terrestrial,Deep subsurface,415653,362734,56691,367342,17.27217974
3300022740,Host-associated,Plants,475465,203335,222589,225138,17.26933637
3300025061,Aquatic,Marine,473850,358654,249687,396702,17.26896919
3300012145,Aquatic,Non-marine Saline and Alkaline,478384,272610,211702,297293,17.26864253
3300025478,Aquatic,Marine,470839,350812,8920,353545,17.26743497
3300012827,Terrestrial,Soil,455943,382487,75135,392239,17.26738721
3300027382,Host-associated,Annelida,448136,2675,2048,4548,17.2669296
3300019376,Host-associated,Mammals,416343,94583,18440,101544,17.26546486
3300025253,Host-associated,Plants,315063,293275,119225,298756,17.26439527
3300025276,Aquatic,Marine,460803,83868,76574,88369,17.25492657
3300025468,Aquatic,Marine,472461,346730,7609,349218,17.24749498
3300024975,Aquatic,Freshwater,457186,239421,141096,259669,17.2418281
3300026957,Engineered,Lab enrichment,243125,94877,99848,134368,17.2360238
3300025263,Host-associated,Plants,479992,405778,155493,422487,17.23539044
3300012823,Host-associated,Birds,456193,296274,188755,342503,17.23523319
3300012804,Terrestrial,Soil,458607,420683,281832,434959,17.23351434
3300010286,Engineered,Bioreactor,400340,254672,55318,263452,17.23274102
3300024964,Aquatic,Freshwater,403728,325325,108569,332347,17.23128995
3300022853,Aquatic,Non-marine Saline and Alkaline,481726,75319,6775,78134,17.22842386
3300027668,Aquatic,Marine,476817,62448,11296,65313,17.22154817
3300012674,Host-associated,Fungi,486504,14701,6377,18282,17.21784703
3300021604,Engineered,Bioreactor,470212,179390,28619,207274,17.21681572
3300027719,Aquatic,Freshwater,451959,243399,164988,250944,17.21359096
